WinRate,ImbVolume,ImbRatio,AdvDetection,PATIMachineLearningInputsV2-P1-BollingerDiff,PATIMachineLearningInputsV2-P1-MovingAvgDiff,PATIMachineLearningInputsV2-P1-VolumeSpeedPerSecond,PATIMachineLearningInputsV2-P1-StdDevBB,PATIMachineLearningInputsV2-P1-TimeOfDay,ReverseStrength-P2-ReverseStrengthLine,ReverseStrength-P3-ReverseStrengthLine
0.67,25,2.92,13,3.49,1.55,75.03,0.88,193615.03,5578.07,5583.7
0.67,75,2.92,39,4.7,1.01,8.07,1.38,123840.07,5645.8,5653
0.67,27,2.93,14,15.05,5.07,2.5,3.8,31019.5,5580.03,5592.04
0.67,29,2.93,15,5.89,3.26,45.03,1.7,165112.03,5514.6,5520.4
0.67,52,2.93,27,8.02,3.89,3.01,1.84,5453.01,5480.88,5489.05
0.67,33,2.94,17,2.2,0.83,68.01,1,160230.01,5635.39,5638.01
0.67,35,2.94,18,4.8,1.73,63.02,1.39,150013.02,5607.27,5611.6
0.67,122,2.94,63,4.09,0.88,46.05,1.05,133941.05,5592,5595.6
0.67,155,2.94,80,2.87,4.5,55.03,1.87,160155.03,5499.97,5504.69
0.67,39,2.95,20,4.68,2,20.04,1.08,200839.04,5500.6,5505.16
0.67,41,2.95,21,12.86,1.56,29.04,6.86,123253.04,5589.09,5601.49
0.67,47,2.96,24,7.66,0.69,85.05,3,153026.05,5338.04,5343.17
0.67,26,3,13,4.15,4.17,75.01,1.49,154616.01,5459.78,5464.63
0.67,30,3,15,4.04,0.39,66.03,0.75,134440.03,5660.97,5665.8
0.67,49,3.04,24,4.89,0.95,103.01,1.13,133541.01,5635.38,5638.99
0.67,51,3.04,25,7.08,2.6,5.1,2.5,205959.1,5501.07,5506.5
0.67,98,3.04,48,6.49,4.04,35.01,1.44,170710.01,5664.28,5668.37
0.67,33,3.06,16,4.09,3.4,2.8,2.09,53929.8,5613,5617.1
0.67,37,3.06,18,9.02,1.1,3.3,4.01,104150.3,5683.09,5690.04
0.67,29,3.07,14,3.7,1.05,19.04,0.87,183121.04,5623.79,5627.02
0.67,29,3.07,14,9.02,6.8,3.2,7.04,223531.2,5458.05,5472.05
0.67,29,3.07,14,12.4,5.8,12.04,4.25,91256.04,5556.76,5571.6
0.67,25,3.08,12,11,3.04,4.6,6.08,21402.6,5451.01,5464.05
0.67,123,3.08,59,4.69,1.95,5.04,1.66,120250.04,5618.79,5622.5
0.67,44,3.1,21,5.4,0.59,48.02,1.06,150154.02,5599,5603.95
0.67,44,3.1,21,8.87,10.6,4.05,4.66,21803.05,5474,5487.03
0.67,38,3.11,18,5.18,5.3,3.04,2.5,101723.04,5671.89,5678.6
0.67,30,3.14,14,3.02,1.7,12.03,1.4,182758.03,5615,5619.97
0.67,30,3.14,14,3.86,0.45,55.03,1.5,141043.03,5635.29,5639.9
0.67,30,3.14,14,2.74,1.8,42.03,2.6,183421.03,5701,5704.48
0.67,47,3.14,22,4.5,1.1,2.8,2.06,85901.8,5589.09,5595.07
0.67,60,3.14,28,4.3,0.25,54.03,1.46,141550.03,5636.4,5640.94
0.67,60,3.14,28,5.44,0.84,45.02,3.08,190637.02,5606.97,5612.37
0.67,43,3.15,20,10.04,4.9,3.4,2.04,223724.4,5479.06,5487.06
0.67,69,3.16,32,9.08,4,2.1,3.04,3147.1,5687.01,5692.1
0.67,26,3.17,12,5.7,0.53,25.02,1.5,174253.02,5635.48,5640.15
0.67,26,3.17,12,4.01,2.4,97.08,1.6,150330.08,5479.89,5484.9
0.67,26,3.17,12,26.8,3.6,4.07,6,234444.07,5451.03,5467.7
0.67,37,3.18,17,7.48,1.78,4.01,1.66,220853.01,5615.44,5620.7
0.67,96,3.18,44,9.29,5.15,5.01,2.01,115130.01,5477.29,5486.16
0.67,35,3.19,16,22.5,1.01,445.08,4.01,123016.08,5411.7,5429.79
0.67,46,3.19,21,8.04,6.04,3.8,2.09,84635.8,5681.07,5687.03
0.67,33,3.2,15,14.02,0.6,17.08,2.06,220116.08,5547.03,5557.01
0.67,44,3.2,20,6.28,2.76,92.02,1.65,180505.02,5497.57,5503.37
0.67,203,3.21,92,2.06,2.05,4.6,2.08,202724.6,5619.02,5621.02
0.67,29,3.23,13,14.7,5.08,3.01,4.07,31919.01,5580.2,5592.5
0.67,47,3.24,21,3.8,3.8,29.03,1.5,163753.03,5658.84,5662.55
0.67,27,3.25,12,12.4,5.4,7.2,7.03,73018.2,5583.5,5597
0.67,27,3.25,12,5.06,4.04,4.08,2.7,93837.08,5568.8,5575.5
0.67,36,3.25,16,8.72,2.02,128.01,2.56,133326.01,5394.9,5403.1
0.67,63,3.25,28,3.06,1.6,2.5,3.06,1716.5,5587.01,5591.09
0.67,115,3.25,51,7.5,0.57,40.01,2.01,185254.01,5355.23,5363.84
0.67,43,3.26,19,6.86,3.65,40.02,3.7,130410.02,5681.87,5689.68
0.67,70,3.26,31,4.5,2.02,14.06,1.6,125131.06,5648.8,5654.18
0.67,25,3.27,11,6.02,1.02,2.06,3.01,10308.06,5586.7,5592
0.67,25,3.27,11,4.97,1.5,58.02,2.24,162920.02,5453.89,5460.43
0.67,34,3.27,15,20,3.07,6.1,4.5,61207.1,5584.05,5594.08
0.67,50,3.27,22,4.7,0.97,49.04,1.01,155550.04,5644.75,5650.4
0.67,59,3.27,26,2.38,3,2.02,1.58,92617.02,5635.06,5639.73
0.67,41,3.28,18,8.99,0.6,2.01,1.86,2544.01,5634.52,5643.74
0.67,66,3.28,29,4.64,1.29,41.01,2.44,175634.01,5548.85,5554.65
0.67,66,3.28,29,5.22,2.39,34.01,1.35,175031.01,5344.87,5350.24
0.67,32,3.29,14,3.3,2.27,103.01,1.09,140543.01,5521.63,5526.72
0.67,76,3.3,33,8.05,2,2.2,3.8,5051.2,5665.7,5674.9
0.67,30,3.31,13,8.45,0.29,16.03,4.05,80144.03,5645.2,5652.78
0.67,30,3.31,13,6.03,1.9,15.02,1,201117.02,5496,5500.4
0.67,120,3.31,52,4.6,1.4,22.03,1.5,135929.03,5637.6,5641.24
0.67,49,3.33,21,4,1.25,60.03,2.26,163329.03,5639.03,5644.8
0.67,26,3.36,11,7.7,2.93,56.02,1.39,151510.02,5709.07,5712.65
0.67,33,3.36,14,3.6,6.55,11.01,2.6,132213.01,5540.96,5546.04
0.67,62,3.38,26,2.68,2.6,68.04,1.98,170432.04,5700.8,5703.6
0.67,119,3.38,50,1.47,3.09,35.03,2.86,170805.03,5683.1,5686.37
0.67,36,3.4,15,6.25,1.84,53.01,1.9,170621.01,5638.4,5643.72
0.67,36,3.4,15,5.01,1.46,38.02,1.86,173133.02,5607.99,5612.83
0.67,75,3.42,31,3.8,2.19,28.03,2.24,184346.03,5687.7,5692.04
0.67,56,3.43,23,12.09,5.06,10.05,3.9,124402.05,5521.66,5530.49
0.67,39,3.44,16,6.5,4.01,76.08,1.2,173427.08,5347.9,5355
0.67,66,3.44,27,3,0.16,26.04,1,201027.04,5684.02,5686.37
0.67,100,3.44,41,14.3,5.04,2.7,4.03,31918.7,5580.07,5592.1
0.67,32,3.46,13,12.08,3.03,9.7,3.08,112030.7,5413.08,5425.06
0.67,32,3.46,13,18.9,0.3,116.03,3.55,125016.03,5385.84,5397.03
0.67,32,3.46,13,9.4,4.76,49.03,2.57,131814.03,5399.2,5409.02
0.67,62,3.48,25,5,6.01,3.08,5.9,54104.08,5586.06,5594.02
0.67,72,3.48,29,4,1.6,2.05,2.3,51709.05,5588.4,5593.1
0.67,82,3.48,33,11.7,0.13,145.02,1.8,174632.02,5544.43,5551.68
0.67,25,3.5,10,7.42,0.46,4.01,1.6,111940.01,5637.84,5645.63
0.67,25,3.5,10,11.9,1.86,6.03,4.05,101305.03,5642.74,5652.56
0.67,30,3.5,12,7.58,5.74,9.03,1.47,125640.03,5585.7,5591.02
0.67,35,3.5,14,5.17,5.2,3.03,2.4,101723.03,5671.88,5678.5
0.67,40,3.5,16,5.9,2.39,31.04,1.1,174158.04,5503,5508.9
0.67,45,3.5,18,3.88,0.89,28.01,1.98,174926.01,5640.35,5645.9
0.67,75,3.5,30,5.53,0.5,32.02,1.06,192745.02,5608.06,5612.26
0.67,90,3.5,36,3.84,0.04,40.01,2.23,153301.01,5647.39,5652.84
0.67,53,3.52,21,5.3,3,4.06,2,74424.06,5632.6,5639.01
0.67,58,3.52,23,14.3,12.03,2.9,4.6,33833.9,5481.04,5491.08
0.67,84,3.55,33,2.39,0.78,17.01,0.89,171236.01,5608.19,5611.44
0.67,41,3.56,16,8.04,2.7,1.7,2.01,220345.7,5594.08,5602.2
0.67,46,3.56,18,9.35,2.89,83.02,2.99,162330.02,5366.94,5375.4
0.67,31,3.58,12,3.35,4.39,122.01,2.16,152620.01,5646,5651.06
0.67,31,3.58,12,6,3.08,98.02,0.97,145710.02,5605.5,5609.96
0.67,49,3.58,19,11.02,4.02,5.1,2.06,65419.1,5595.04,5604.1
0.67,62,3.58,24,6,4.07,2.6,3.09,61424.6,5690.03,5695.1
0.67,67,3.58,26,25.9,4.04,3.7,5.08,230607.7,5451.5,5467.09
0.67,85,3.58,33,4.33,1.57,111.02,0.57,184630.02,5668.79,5672.5
0.67,52,3.6,20,8.97,0.7,16.05,2.2,100552.05,5580.36,5591.03
0.67,47,3.61,18,7.06,4.3,4.02,6.06,233216.02,5444.3,5450.9
0.67,63,3.62,24,4.09,2.06,1.5,1.03,230114.5,5626.04,5630.5
0.67,50,3.63,19,8.29,3.09,14.04,2.88,203000.04,5440.66,5451.7
0.67,29,3.64,11,9.8,8,3.5,3.05,61420.5,5458.09,5467.01
0.67,29,3.64,11,9.85,6.27,275.01,9.18,200116.01,5459.3,5472.36
0.67,37,3.64,14,3.94,0.49,177.03,1.79,195509.03,5507.84,5512.17
0.67,45,3.65,17,8.4,2.78,45.06,2.2,201350.06,5461.67,5471.6
0.67,53,3.65,20,2.29,2.34,4.01,0.8,110303.01,5636.4,5639.59
0.67,32,3.67,12,25.2,4.04,4.6,6.04,233813.6,5450.1,5468.03
0.67,51,3.68,19,5.99,2.85,2.03,2.3,12044.03,5612.79,5617.74
0.67,59,3.68,22,8.8,1.8,2.05,2.8,224432.05,5607.5,5612.5
0.67,46,3.71,17,9.13,1.98,9.01,3.02,110727.01,5412.96,5425.95
0.67,65,3.71,24,8.9,1.07,3.09,3.8,104150.09,5683.06,5690.01
0.67,41,3.73,15,4,0.5,4.05,2.4,50000.05,5638,5643.04
0.67,44,3.75,16,6.49,3.9,4.06,2.7,53524.06,5646.7,5653.6
0.67,77,3.75,28,2.96,0.18,5.01,0.96,202226.01,5629.85,5632.96
0.67,47,3.76,17,6.08,4.5,3.3,3.02,3525.3,5643.04,5650.06
0.67,25,3.78,9,8.1,3.06,2.1,3.4,233151.1,5616.9,5621.9
0.67,25,3.78,9,8.8,6.59,11.04,1.9,123641.04,5584.29,5589.36
0.67,89,3.78,32,3.9,2.39,39.03,0.54,153715.03,5625.03,5628.88
0.67,39,3.79,14,3.6,3.6,17.04,3.01,124304.04,5690,5696.85
0.67,53,3.79,19,10.56,5.87,11.02,3.15,82256.02,5574.53,5589.18
0.67,28,3.8,10,10,8.03,5.1,1.7,82922.1,5514.03,5521.6
0.67,56,3.8,20,5.8,1.09,1122.05,1.26,155102.05,5646.28,5650.96
0.67,70,3.8,25,3.08,2.48,78.02,0.8,145103.02,5699.89,5703.2
0.67,98,3.8,35,8.62,1.4,27.01,1.85,165550.01,5677.13,5682.68
0.67,45,3.81,16,8.04,5.04,3.3,3.04,101244.3,5555.01,5562.01
0.67,31,3.82,11,5.19,0.69,40.06,2,182931.06,5551.7,5556.7
0.67,65,3.83,23,7.66,0.19,82.03,1.64,133856.03,5604.59,5609.87
0.67,114,3.85,40,3,3.09,3.3,2.02,85937.3,5635.02,5640.03
0.67,26,3.89,9,4.39,2.39,20.03,1.3,180824.03,5611.7,5616.39
0.67,26,3.89,9,6.02,4.03,94.05,1.2,185908.05,5464.9,5470.89
0.67,26,3.89,9,4.57,1.93,61.01,1.49,193701.01,5366.1,5372.59
0.67,32,3.91,11,4.9,0.65,6.02,1.38,203439.02,5549.4,5553.48
0.67,96,3.91,33,13.04,3.06,3.8,3.05,222621.8,5638.6,5646.2
0.67,41,3.93,14,3.7,0.9,5.09,1.03,71609.09,5631.9,5635.7
0.67,44,3.93,15,7.6,4.02,1.03,3.9,50404.03,5632.58,5638.17
0.67,91,3.94,31,7.2,4.1,2.8,4.6,21744.8,5633.01,5638.2
0.67,56,3.95,19,7.03,1.9,1.08,1.6,220047.08,5616,5621.49
0.67,199,3.97,67,2.87,0.97,194.01,1.28,195918.01,5623.34,5626.5
0.67,27,4,9,3.9,1.44,23.02,2.33,154401.02,5487.5,5493.7
0.67,30,4,10,8.38,0.6,126.02,1.75,133300.02,5605.1,5609.58
0.67,33,4,11,5.5,1.7,2.2,1.07,14358.2,5632.04,5635.06
0.67,33,4,11,3.86,0.06,40.03,2.25,153301.03,5647.5,5652.86
0.67,36,4,12,3.99,0.55,74.03,1.65,133650.03,5604.6,5609.18
0.67,45,4,15,4.78,2.35,18.03,1.18,172838.03,5664.45,5669.37
0.67,48,4,16,6.5,11.9,6.02,6.83,71726.02,5509.95,5517.49
0.67,183,4,61,2.6,0.28,14.04,0.66,205733.04,5683.57,5686.16
0.67,37,4.08,12,3.35,0.04,47.01,0.89,200313.01,5715.02,5718.39
0.67,114,4.08,37,6,5.9,6.05,1.59,115219.05,5577.59,5584.1
0.67,34,4.09,11,5.02,4,4.04,2.39,93837.04,5568.4,5575.19
0.67,176,4.09,57,4.3,1.7,1.1,1.03,21749.1,5631.7,5636.01
0.67,31,4.1,10,4.86,3.15,94.03,3.2,170337.03,5686.8,5692.55
0.67,28,4.11,9,9.58,2.75,75.01,3.98,184447.01,5493.17,5500
0.67,28,4.11,9,4.29,1.42,31.01,1.38,160800.01,5557.94,5563.12
0.67,25,4.12,8,4.58,3.7,3.02,2.1,60108.02,5646.27,5653.23
0.67,25,4.12,8,9.09,7.5,6.01,7.5,223851.01,5458.05,5472.6
0.67,106,4.12,34,12.7,11.06,7.1,4.7,22644.1,5476.03,5488.04
0.67,44,4.14,14,10.9,1.02,11.1,3.6,121345.1,5415,5423.08
0.67,41,4.15,13,2.73,3.22,12.01,2.8,124203.01,5690.02,5696.54
0.67,63,4.15,20,9.7,2.8,95.06,2.03,145054.06,5601.37,5606.7
0.67,73,4.17,23,2.9,1.47,24.03,0.78,163831.03,5638.4,5641.6
0.67,111,4.17,35,6.86,1.02,45.04,1.6,192014.04,5468.01,5475.9
0.67,35,4.18,11,2.77,3.26,41.03,1.5,161503.03,5672.75,5676.65
0.67,67,4.19,21,5.78,0.49,3.04,1.05,82617.04,5613.01,5618.19
0.67,32,4.2,10,3.8,0.48,4.07,2.01,95207.07,5592.02,5596
0.67,26,4.25,8,8.07,3.03,2.07,3.1,233151.07,5616.6,5621.6
0.67,26,4.25,8,3.4,0.05,49.03,1.66,134902.03,5516,5522.4
0.67,26,4.25,8,9.97,1.01,127.04,2.7,140037.04,5588.01,5596.09
0.67,104,4.25,32,3.49,0.29,30.03,1.36,141838.03,5636.59,5640.7
0.67,46,4.29,14,5.55,2.36,102.02,2.28,180030.02,5550.88,5557.69
0.67,46,4.29,14,12.86,8,8.04,1.8,81952.04,5467.3,5477.16
0.67,56,4.29,17,5.04,2.08,4.3,1.08,203002.3,5497.07,5501.9
0.67,53,4.31,16,8.74,1,1.03,1.39,220109.03,5635.19,5643.3
0.67,30,4.33,9,8.03,6.8,3.09,3.03,65732.09,5458.7,5468.04
0.67,40,4.33,12,15.5,1.8,6.05,4,100931.05,5565.7,5578.09
0.67,60,4.33,18,10.9,3.06,3.5,6.2,20924.5,5450.09,5464.3
0.67,70,4.33,21,5.69,2.7,51.06,1.5,170857.06,5519.29,5524.8
0.67,77,4.35,23,4.4,0.29,7.05,1,132055.05,5634.02,5637.4
0.67,27,4.38,8,9.5,2.02,101.04,2.38,154835.04,5600.02,5604.7
0.67,27,4.38,8,7.56,2.99,5.01,3.46,112452.01,5574.16,5582.97
0.67,44,4.38,13,4.6,2.39,5.08,1.5,71756.08,5610.5,5616.05
0.67,54,4.38,16,5,1.2,2.08,1,15707.08,5632.05,5635.59
0.67,34,4.4,10,10.02,12.4,3.05,5.01,43040.05,5486.06,5495.3
0.67,99,4.41,29,4.04,2.7,50.03,1.44,151933.03,5684.06,5687.07
0.67,41,4.42,12,12,0.7,79.04,2.99,151406.04,5657.2,5662.08
0.67,72,4.43,21,3.9,1.6,58.02,1.7,192810.02,5643.8,5648.46
0.67,31,4.44,9,2.58,2.47,19.05,1.36,184756.05,5611.5,5616.09
0.67,31,4.44,9,10.15,4.65,3.04,1.95,105025.04,5505.37,5514.4
0.67,31,4.44,9,5.03,1.06,42.01,1.55,160500.01,5558.99,5564.42
0.67,45,4.46,13,10.03,8.4,38.08,3.01,124103.08,5380.4,5388.8
0.67,28,4.5,8,7.67,2.08,71.01,2.39,172949.01,5471.7,5475.87
0.67,42,4.5,12,3.19,3.9,126.02,2.25,172649.02,5470.76,5475.5
0.67,63,4.5,18,3.77,0.4,2.03,1.2,94714.03,5681.55,5685.99
0.67,63,4.5,18,8.29,3.5,12.02,2.55,62500.02,5431.44,5442.98
0.67,39,4.55,11,5.7,2,22.04,1.6,191118.04,5505,5510.35
0.67,25,4.57,7,13.02,5.04,3.4,3.5,84713.4,5502.07,5513.8
0.67,25,4.57,7,6.85,1,108.03,2.4,170730.03,5442.01,5447.4
0.67,43,4.58,12,9.35,7.27,78.03,1.94,152628.03,5514.14,5520.98
0.67,36,4.6,10,4.48,2.07,21.03,1.4,182901.03,5608.5,5613.6
0.67,36,4.6,10,8.36,0.25,46.03,2.9,182825.03,5609.57,5615.47
0.67,36,4.6,10,7.16,2.48,86.03,3.37,161522.03,5356.86,5363.9
0.67,108,4.6,30,3.9,1.3,24.01,1.12,181344.01,5632.23,5635.34
0.67,29,4.62,8,4.6,6.39,46.04,2.01,160440.04,5508.48,5513.01
0.67,58,4.62,16,7.08,5.8,49.02,1.6,174502.02,5697.34,5701.44
0.67,69,4.63,19,8.27,0.9,36.02,1.25,170600.02,5555.2,5560.39
0.67,80,4.64,22,3.87,2.5,80.03,1.89,134721.03,5513.01,5516.86
0.67,180,4.67,49,2.79,1.79,44.02,1.18,142105.02,5620,5624.15
0.67,37,4.7,10,4,2.9,4.05,1.7,71410.05,5610.59,5616.04
0.67,26,4.71,7,5.19,3.67,29.01,1.9,184820.01,5707.87,5712.49
0.67,26,4.71,7,4.95,2.6,75.04,1.09,183045.04,5643.5,5648.9
0.67,26,4.71,7,7.5,0.54,23.03,2.89,121647.03,5414.44,5424.7
0.67,67,4.72,18,3.8,0.7,2.06,1.5,94714.06,5681.58,5686.02
0.67,30,4.75,8,5.96,0.89,35.05,7.03,123705.05,5632.9,5642.78
0.67,30,4.75,8,7.72,1.74,56.01,1.09,152101.01,5568.07,5573.02
0.67,75,4.75,20,4.02,1.12,255.01,2.77,195806.01,5473.5,5478.96
0.67,49,4.77,13,2.54,0.63,19.02,0.59,165643.02,5619.53,5622.23
0.67,140,4.78,37,5.02,5,5.09,2.06,74318.09,5677.06,5682.03
0.67,42,4.82,11,8.5,5.06,3.01,3.4,42150.01,5647.7,5655.09
0.67,27,4.86,7,5.56,3,74.03,1.07,164443.03,5600.37,5606.24
0.67,27,4.86,7,7.9,3.09,52.02,1.73,173751.02,5467.01,5473.2
0.67,35,4.89,9,9.01,1.85,5.04,1.69,114523.04,5556.26,5563.5
0.67,59,4.93,15,6.5,3.06,23.08,1.9,123931.08,5661.7,5668
0.67,63,4.94,16,5.22,2.2,72.01,1.9,135637.01,5667.26,5671.73
0.67,28,5,7,8.08,1.06,2.7,2.08,230424.7,5635.03,5643.2
0.67,28,5,7,6.02,1.08,1.4,2.02,220422.4,5607.06,5612.02
0.67,28,5,7,10.2,0.8,9.04,3.7,202652.04,5596.35,5603.02
0.67,28,5,7,15.04,3.02,10.2,4.05,82334.2,5420.7,5434.03
0.67,36,5,9,3.9,1.02,7.09,1.09,114006.09,5590.08,5595
0.67,36,5,9,4.6,2.34,34.01,1.43,145201.01,5596.86,5602.62
0.67,36,5,9,5.8,0.6,125.04,1.45,153926.04,5603.5,5608.75
0.67,44,5,11,3.6,0.8,5.08,1.02,71609.08,5631.8,5635.6
0.67,48,5,12,4.37,1.57,25.05,3,161601.05,5580.03,5584.96
0.67,84,5,21,2.94,3.23,47.02,1.56,144356.02,5700,5704.26
0.67,49,5.08,12,8.05,3.03,2.09,2.4,55434.09,5671.01,5678.04
0.67,180,5.09,44,6.04,1,4.09,2,203945.09,5635.5,5640.7
0.67,82,5.1,20,4.98,2.74,95.01,1.34,182649.01,5472.88,5477.97
0.67,37,5.11,9,10.03,0.7,7.07,1.7,111352.07,5459.68,5468.6
0.67,37,5.11,9,7.96,1.9,56.05,2.9,141956.05,5506,5511.7
0.67,33,5.12,8,4.05,2.1,5.09,3.8,120748.09,5686.07,5692.05
0.67,33,5.12,8,5.24,3.25,61.03,1.37,161508.03,5571.64,5578.26
0.67,66,5.12,16,8.38,1.84,35.03,2.5,162740.03,5514.98,5519.9
0.67,70,5.12,17,4.49,2.28,22.05,1.4,180658.05,5611.02,5616.16
0.67,29,5.14,7,12.6,2.03,7.2,2.1,93620.2,5578.02,5590.04
0.67,29,5.14,7,3,0.17,18.02,1.29,190646.02,5610.2,5614.6
0.67,29,5.14,7,11.19,4.55,8.03,3.6,125640.03,5522.8,5531.6
0.67,29,5.14,7,19.3,5.05,2.7,7.03,44903.7,5484.08,5495.07
0.67,25,5.17,6,9.6,1.09,123.04,3.45,191102.04,5574.17,5582.6
0.67,50,5.17,12,12.01,5.05,3.3,4.3,234009.3,5502.05,5511
0.67,75,5.17,18,8.07,4.9,4.7,3.2,101728.7,5556.04,5562.4
0.67,46,5.18,11,6.02,3.4,6.07,3.9,122903.07,5517.04,5525.7
0.67,67,5.19,16,2.8,3.01,3.05,2.01,101745.05,5636.6,5640.01
0.67,34,5.25,8,13.01,7.01,2.2,4.09,23401.2,5451.9,5460.9
0.67,34,5.25,8,11.01,7.4,4.05,3.03,60141.05,5458.8,5466.78
0.67,34,5.25,8,10.06,6,31.1,3.01,122749.1,5526.8,5534.02
0.67,51,5.25,12,4.19,0.9,55.03,1.04,194311.03,5642.2,5646.27
0.67,30,5.29,7,5.06,3.08,241.01,0.95,200029.01,5440.73,5444.02
0.67,30,5.29,7,10.9,4.96,2.05,4.04,235025.05,5502.18,5510.58
0.67,30,5.29,7,11.89,6.03,10.03,2.38,70952.03,5421.49,5435
0.67,43,5.3,10,16.8,2.9,12.08,7.03,71020.08,5588.59,5603.5
0.67,26,5.33,6,4.16,1.88,147.02,1.64,195713.02,5482.64,5487.8
0.67,74,5.35,17,8.4,0.9,5.1,3.01,205216.1,5599,5605.06
0.67,48,5.36,11,11.7,3.17,2.02,2.2,223458.02,5683.49,5690.65
0.67,48,5.36,11,4.05,1.02,7.4,2.05,202536.4,5369.04,5375.1
0.67,70,5.38,16,5.04,6.7,11.05,1.67,124745.05,5585.3,5591
0.67,101,5.39,23,3.05,3.78,34.04,1.5,155439.04,5495.9,5500.08
0.67,31,5.43,7,7.05,1.06,2.2,2.04,222447.2,5607.01,5611.9
0.67,31,5.43,7,4.16,5.6,99.02,2.09,172602.02,5505.86,5512.39
0.67,31,5.43,7,7.6,0.16,58.05,1.5,152829.05,5489.7,5495.07
0.67,93,5.43,21,6.6,3.09,3,2.3,62158,5600.09,5607.07
0.67,49,5.45,11,5.19,2.18,5.04,1.7,203350.04,5682.7,5686.9
0.67,27,5.5,6,8.8,2.88,3.02,3.73,85135.02,5677.14,5684.46
0.67,27,5.5,6,8.2,5.24,5.01,1.75,104442.01,5572.7,5581.4
0.67,27,5.5,6,4.4,5.02,2.06,3.59,44821.06,5584.28,5593.06
0.67,36,5.5,8,6.7,2.18,21.01,1.55,180804.01,5615.49,5619.48
0.67,36,5.5,8,17.49,7.6,15.02,4.03,74706.02,5575.64,5589.8
0.67,54,5.5,12,7.67,3.3,121.05,1.57,154011.05,5465.76,5471.01
0.67,63,5.5,14,3.47,1.75,85.04,2.9,152215.04,5654.57,5659.38
0.67,176,5.51,39,5.9,1.9,23.07,1.03,200942.07,5495.69,5500.6
0.67,77,5.53,17,4,1.44,4.02,0.85,90117.02,5633.19,5637.2
0.67,32,5.57,7,10.96,6.29,8.01,3.13,80911.01,5574.6,5587.22
0.67,32,5.57,7,7.09,3.9,178.06,2.49,195021.06,5462.8,5470.02
0.67,32,5.57,7,13.9,5.06,15.1,2.8,122159.1,5525.03,5532.05
0.67,64,5.57,14,3.4,2.01,13.06,1.2,175710.06,5623.9,5627
0.67,105,5.57,23,2.37,3.2,8.03,2.25,132914.03,5642.5,5645.9
0.67,69,5.6,15,8.2,1.88,8.05,1.7,114727.05,5556.5,5563.9
0.67,37,5.62,8,5.9,6.01,3.6,3.05,100954.6,5672.02,5679.08
0.67,37,5.62,8,8.56,0.2,164.03,2.35,195728.03,5591.24,5596.8
0.67,121,5.65,26,3.33,1.9,52.01,0.9,140633.01,5645.25,5648.39
0.67,28,5.67,6,15.5,3.3,5.03,4.7,4656.03,5450.8,5466.8
0.67,42,5.67,9,4.49,5.01,103.04,2.18,153400.04,5556.78,5561.88
0.67,98,5.67,21,7.02,3.13,157.01,1.66,140646.01,5655.7,5660.52
0.67,61,5.69,13,9.15,0.69,163.01,1.95,182417.01,5697.68,5703.03
0.67,52,5.73,11,6.03,0.37,3.05,3.29,223743.05,5664.02,5673.18
0.67,43,5.78,9,4.73,2.55,15.01,1.16,132042.01,5652.86,5657.12
0.67,67,5.79,14,6.48,0.78,282.03,1.02,143658.03,5593.19,5598.5
0.67,67,5.79,14,3.9,5.8,31.05,1.36,174253.05,5696.5,5699.69
0.67,48,5.8,10,5.68,1.65,17.01,1.35,172833.01,5610.09,5613.59
0.67,168,5.8,35,12.6,5.05,2.06,4.6,13310.06,5446.68,5456.7
0.67,77,5.81,16,6.97,1.01,52.04,2.36,144131.04,5501.2,5507.4
0.67,53,5.82,11,5.93,2.35,4.02,1.3,205422.02,5683.33,5687.38
0.67,53,5.82,11,5.01,3.9,2.05,2.97,11224.05,5686.47,5692.76
0.67,53,5.82,11,1.49,1.37,56.01,1.93,145249.01,5650.45,5653.33
0.67,53,5.82,11,4.07,1.7,34.04,1.37,160859.04,5557.8,5563.6
0.67,29,5.83,6,8.45,0.72,49.01,1.4,165610.01,5514.47,5520.66
0.67,150,5.84,31,6,3.5,38.02,2.3,182041.02,5559.18,5565.2
0.67,39,5.88,8,8.84,1,5.01,1.83,83913.01,5637.92,5643.62
0.67,44,5.89,9,5.9,3.06,4.3,2.06,74424.3,5633.02,5639.07
0.67,54,5.91,11,5.9,1.7,17.01,1.3,172717.01,5609.9,5613.58
0.67,59,5.92,12,4.7,4.18,42.01,2.63,174039.01,5460.49,5465.66
0.67,25,6,5,8.05,3.5,2.06,3.5,234715.06,5615.9,5622.01
0.67,25,6,5,4,0.46,55.02,0.89,154559.02,5646.94,5652.66
0.67,25,6,5,9.9,5.03,4.07,4.7,14248.07,5578.8,5591.6
0.67,30,6,6,3.5,3.4,95.05,1.7,145828.05,5476.97,5482.18
0.67,40,6,8,12.55,2.3,22.03,2.64,123319.03,5606.26,5614.4
0.67,45,6,9,4.04,2.9,1.09,2.7,21211.09,5613.03,5617.4
0.67,65,6,13,4.8,3.6,39.04,1.01,190049.04,5710.8,5714.99
0.67,91,6.06,18,2.5,0.9,1.09,1.02,220722.09,5684.01,5687
0.67,71,6.07,14,5.7,5.69,41.05,2.7,170721.05,5597.6,5603.02
0.67,56,6.09,11,5.39,6.26,96.01,2.28,184917.01,5471.16,5477.8
