WinRate,ImbVolume,ImbRatio,AdvDetection,PATIMachineLearningInputsV2-P1-BollingerDiff,PATIMachineLearningInputsV2-P1-MovingAvgDiff,PATIMachineLearningInputsV2-P1-VolumeSpeedPerSecond,PATIMachineLearningInputsV2-P1-StdDevBB,PATIMachineLearningInputsV2-P1-TimeOfDay,ReverseStrength-P2-ReverseStrengthLine,ReverseStrength-P3-ReverseStrengthLine
0.72,34,2.89,18,16.77,3.6,16.05,8.28,164751.05,20634.36,20666.97
0.72,33,2.94,17,41.36,7,4.05,5.3,203028.05,19882,19922.59
0.72,30,3,15,30.63,1.62,19.01,13.9,152931.01,20096.23,20132.46
0.72,32,3,16,32.06,15.75,14.01,6.94,153550.01,20538.1,20572.35
0.72,51,3.04,25,55.8,30.03,4.08,10.05,2832.08,19234.29,19273.9
0.72,39,3.05,19,33.04,14.09,2.4,10.9,92122.4,20422.06,20455.02
0.72,43,3.05,21,21.37,0.87,28.06,15,153516.06,20103.3,20138.8
0.72,27,3.08,13,28,15.04,2.1,11.06,4505.1,19797.03,19832.2
0.72,36,3.12,17,21.33,16.37,36.02,8.84,142909.02,18479.6,18513.19
0.72,31,3.21,14,22.39,9.03,2.07,4.6,62201.07,19293.08,19324.88
0.72,75,3.27,33,20.01,7.9,45.02,4.48,135319.02,20204.76,20236.8
0.72,41,3.41,17,39.9,0.9,30.03,12.36,153903.03,20705.5,20742.5
0.72,25,3.5,10,42.4,33.01,44.07,14.03,194829.07,19888.01,19927.8
0.72,48,3.53,19,33.1,14.6,3,11.05,92123,20422.3,20455.08
0.72,34,3.62,13,28.2,17,5.08,14.89,90511.08,19220.7,19259.9
0.72,126,3.74,46,25.6,8.04,1.3,5.06,223626.3,20660.7,20692.07
0.72,36,4,12,18.3,2.2,7.05,10.02,190525.05,19955,19988.03
0.72,25,4.12,8,26.58,8,6.05,5.7,74008.05,19719.9,19754
0.72,29,4.22,9,31.29,12.08,23.06,14.03,151905.06,19784.9,19821.07
0.72,26,4.25,8,32.98,26.03,88.03,10.09,141150.03,18915.09,18945.44
0.72,34,4.4,10,13.02,13.5,10.05,10.96,184724.05,20686.67,20716.36
0.72,97,4.59,27,26.86,20.86,36.04,9,164324.04,19854.4,19892.09
0.72,52,4.71,14,43.07,4.09,4.8,5.5,114315.8,20411.06,20446.06
0.72,28,5,7,21.37,12.9,10.04,6.39,185342.04,19186.9,19220.37
0.72,32,5,8,24.86,1.53,14.02,8.3,161622.02,19801.14,19832.47
0.72,60,5,15,14.98,11.84,12.01,8.6,185612.01,20685.79,20716.4
0.72,25,5.17,6,45.05,20.06,6.2,10.9,81208.2,19219.6,19258.02
0.72,55,5.23,13,27.94,11.13,20.02,4.16,155850.02,19373.45,19406.03
0.72,30,5.29,7,14.8,10.09,46.05,6.02,133831.05,19276.78,19304.6
0.73,31,1.3,102,34.2,25.2,3.02,14.1,33358.02,20705.2,20734.2
0.73,47,1.61,77,36.9,11,5.09,5.7,222119.09,20511.6,20545.05
0.73,27,1.73,37,70.5,11.93,41.02,12.96,140210.02,19375.5,19416.08
0.73,27,1.77,35,33.08,5.6,2.04,7.7,54517.04,20383.6,20421.6
0.73,36,1.77,47,29,21.6,63.06,11.7,140402.06,20166.01,20202.4
0.73,91,1.87,105,35.1,18.9,3.6,9.07,85656.6,20692,20725.02
0.73,31,2.07,29,36.34,0.94,17.01,5.6,200609.01,19872.07,19908.44
0.73,40,2.21,33,23.7,15.02,1.09,11.01,223600.09,20876.03,20912.08
0.73,26,2.37,19,29.9,2.97,27.04,9.18,141948.04,20475.75,20507.57
0.73,26,2.44,18,62.07,14.07,3.8,15.02,84146.8,19212.01,19247.04
0.73,26,2.44,18,28.95,0.55,16.02,5.93,181153.02,18967.23,19002.24
0.73,29,2.53,19,17.66,3.4,13.03,8.38,165043.03,20634.26,20666.57
0.73,25,2.56,16,25.17,9.6,64.01,11.93,144010.01,19792.8,19827.33
0.73,36,2.71,21,25.9,26.4,7.08,16.05,100804.08,20596.9,20633.03
0.73,32,2.78,18,20.77,8.29,29.01,10.95,155832.01,19837.62,19870.63
0.73,31,2.82,17,33.02,10.29,4.05,5.39,222407.05,20510.06,20543.79
0.73,33,2.83,18,15.04,11.9,12.07,9.02,185612.07,20686.03,20717
0.73,44,2.83,24,45.49,8.8,34.04,8.9,135246.04,19604.7,19641.8
0.73,33,2.94,17,35.03,6.2,30.06,7.04,144016.06,20491.49,20523.27
0.73,35,2.94,18,21.46,5.7,18.03,8.57,190343.03,18892.58,18923.98
0.73,38,3,19,33.05,24.05,1.6,13.04,33356.6,20704.05,20733.05
0.73,54,3,27,40.67,2.17,68.03,7.96,181014.03,18966.9,19003.01
0.73,67,3.09,32,19.2,14.4,3.01,10.2,122117.01,20605.3,20641.06
0.73,30,3.14,14,27.59,14.9,28.01,10.39,155225.01,20632.87,20665.47
0.73,25,3.27,11,25.03,3.04,7.2,6.05,201626.2,19876,19912.6
0.73,37,3.31,16,42.97,0.85,20.04,8.5,153611.04,19103.56,19135.4
0.73,38,3.38,16,26.38,1.4,9.06,7.04,181520.06,18466.8,18504.5
0.73,41,3.41,17,23,7,4.5,5.3,131520.5,20708.08,20739.9
0.73,27,3.45,11,22.69,9.46,4.04,13.8,61601.04,20393,20429.18
0.73,35,3.5,14,15.8,11.05,1.7,3.06,53410.7,19936.05,19968.03
0.73,35,3.5,14,16,11.07,1.9,3.08,53410.9,19936.07,19968.05
0.73,35,3.5,14,16.03,11.1,2.02,3.2,53411.02,19936.1,19968.08
0.73,29,3.64,11,19.57,8.8,47.02,8.6,142021.02,19256.01,19290.49
0.73,26,3.89,9,36.7,9.18,19.03,7.01,150930.03,20090.46,20126.5
0.73,26,3.89,9,43.57,6.03,53.06,8.6,135302.06,19072.6,19108.78
0.73,29,4.22,9,48.02,23.3,3.06,10.38,21722.06,19057.7,19091.8
0.73,26,4.25,8,16.28,15.35,4.02,9.35,120224.02,19281.67,19313.8
0.73,27,4.38,8,24.7,7,13.03,13.08,163624.03,20625.6,20660.29
0.73,29,4.62,8,37.48,2.83,6.01,10.46,200823.01,19699.37,19732.29
0.73,26,4.71,7,28.06,13.05,17.5,11.04,200337.5,20418.03,20448.09
0.73,30,4.75,8,24.7,9.47,55.05,6.06,190402.05,19541.08,19571.4
0.73,92,4.83,24,32.15,11.46,34.03,13.26,160310.03,19787.25,19821.5
0.73,58,5.14,14,37.16,8.89,4.05,4.6,221700.05,20517.48,20553.06
0.73,26,5.33,6,39.02,8.6,47.04,5.59,165151.04,19300.01,19338.78
0.73,31,5.43,7,41.9,14.9,31.05,7.29,164729.05,19309.39,19343.59
0.73,40,5.44,9,25.08,8.12,13.01,4.3,151845.01,20682.3,20716.38
0.73,28,5.67,6,17.64,3.37,15.03,4.58,150145.03,20697.2,20731.56
0.73,33,5.71,7,30.8,13.57,18.02,7.04,163847.02,19329.19,19359.33
0.73,38,5.75,8,31.68,4.96,31.05,8.18,135406.05,19987.5,20022.9
0.73,163,6.09,32,33.05,4.05,17.4,11.05,184059.4,19956.05,19989.04
0.73,36,6.14,7,52.5,9.98,63.05,9.01,135215.05,19993.02,20031.36
0.73,26,6.2,5,52.24,3.48,7.03,14.66,80804.03,19790,19823.6
0.73,58,6.27,11,48.47,20.19,51.01,16.85,143942.01,20557.8,20599.32
0.74,26,1.37,70,23.84,12.84,46.01,5.82,144006.01,19059.77,19095.54
0.74,49,1.39,126,34.02,6.09,2.8,8.1,54517.8,20384.09,20422.09
0.74,32,1.42,76,33.03,20.03,2.4,8.08,110645.4,20699,20732.09
0.74,43,1.52,83,16.02,2.6,1.3,11,101421.3,20863.6,20899.01
0.74,31,1.58,53,42.9,4.01,49.04,6.6,135420.04,20204.01,20239.66
0.74,44,1.6,73,35.5,19.03,4,9.2,85657,20692.04,20725.06
0.74,33,1.63,52,23.85,12.85,46.02,5.83,144006.02,19059.78,19095.55
0.74,27,1.69,39,60.1,26.06,4,16.08,233438,20676.05,20713.04
0.74,47,1.76,62,53.07,21.08,3.01,15.1,231128.01,20662.3,20701.09
0.74,34,1.85,40,36.66,10.43,41.01,7.32,190129.01,19118.09,19154.96
0.74,40,1.85,47,17.05,3.1,1.7,9.4,30931.7,20393.2,20426.09
0.74,54,1.92,59,33.07,24.07,1.8,13.06,33356.8,20704.07,20733.07
0.74,45,1.94,48,27.5,28.47,50.04,12.97,134848.04,19615.79,19646.75
0.74,43,2.02,42,27.7,3.39,16.04,5.01,151350.04,19117.39,19149.27
0.74,43,2.05,41,27.68,3.37,16.02,4.99,151350.02,19117.37,19149.25
0.74,123,2.11,111,25.9,8.07,1.6,5.09,223626.6,20661,20692.1
0.74,26,2.3,20,21.27,21.96,45.04,14.89,135630.04,20476.6,20516.5
0.74,26,2.3,20,20.35,9.1,19.01,4.52,142015.01,20641.78,20680.65
0.74,26,2.37,19,61.01,8.05,3.2,9.9,74414.2,19779.01,19823.03
0.74,25,2.39,18,62.7,26.01,28.07,13.4,152858.07,20748.9,20777.98
0.74,117,2.39,84,35.05,18.4,3.1,9.02,85656.1,20691.5,20724.7
0.74,29,2.61,18,42.02,30.5,50.05,10.9,152702.05,20749.9,20780.69
0.74,25,2.67,15,16.47,16.67,16.06,8.05,191223.06,20459.79,20493.8
0.74,25,2.67,15,28.63,39.52,24.01,9.02,161521.01,19277.53,19315
0.74,33,2.74,19,45.6,24.9,53.06,15.02,135808.06,20479.9,20525.97
0.74,25,2.79,14,41.6,32.68,3.05,10.6,1821.05,19668.7,19700.6
0.74,34,2.79,19,62.24,27.02,26.02,15.45,135914.02,20488.8,20531.84
0.74,29,2.93,15,20.7,7.01,15.03,5.8,172725.03,19256.86,19292
0.74,28,3,14,33.34,13.24,66.02,4.54,135540.02,19218.63,19255.17
0.74,27,3.08,13,33.2,15.5,5.05,6.8,101846.05,19818,19857.7
0.74,46,3.09,22,36.38,1.02,22.03,6.97,175823.03,18459.5,18491.46
0.74,25,3.27,11,24.76,2.59,7.02,5.6,201626.02,19875.19,19912.33
0.74,34,3.27,15,29.04,24.19,26.06,11.7,161914.06,19262.2,19296.87
0.74,30,3.31,13,27.09,22.14,2.03,10.86,222710.03,19925.99,19960.87
0.74,58,3.32,25,26.02,20.7,3.07,13.7,11801.07,20607.8,20646.03
0.74,26,3.36,11,18.9,16.39,3.01,16.33,41826.01,19094.16,19128.01
0.74,52,3.48,21,26.03,15.01,3.4,12.9,225516.4,20875.09,20913.05
0.74,30,3.5,12,47.66,15.01,23.05,10.01,182651.05,18921.01,18955.99
0.74,49,3.72,18,14.5,13,25.07,9.01,185224.07,20688.05,20717.8
0.74,30,3.73,11,57.9,7.86,329.04,10.68,140026.04,20199.8,20237.67
0.74,26,3.89,9,21.17,8.87,13.02,11.1,155951.02,19839.26,19873.57
0.74,30,4.33,9,28.8,12.01,4.04,11.01,221228.04,20366.6,20400.4
0.74,25,4.57,7,75.75,0.75,87.03,15.96,133510.03,19854.79,19896.59
0.74,54,4.6,15,26.6,7.19,32.05,9.18,185239.05,18878.02,18911.3
0.74,35,4.89,9,17.79,7.27,21.04,11.98,140316.04,20613.19,20647.17
0.74,32,5,8,23.7,14,30.06,6.4,144641.06,19443.99,19477.02
0.74,53,5.08,13,16.77,12.06,6.05,10.5,124308.05,20614.8,20649.6
0.74,29,5.14,7,23.7,18.1,7.03,14.07,111811.03,19165.39,19202.07
0.74,60,5.29,14,24.58,10.18,56.06,14.8,143009.06,20702.3,20736.6
0.74,32,5.57,7,27.7,2.07,20.05,9.01,140828.05,19197.4,19230
0.75,38,1.49,78,34.09,25.09,3,14.08,33358,20705.09,20734.09
0.75,108,1.51,211,16.9,7.02,5.03,11.3,105313.03,20392.3,20425.6
0.75,25,1.52,48,33.04,24.04,1.5,13.03,33356.5,20704.04,20733.04
0.75,43,1.6,72,33.08,24.08,1.9,13.07,33356.9,20704.08,20733.08
0.75,77,1.62,124,35.2,19,3.7,9.08,85656.7,20692.01,20725.03
0.75,26,1.72,36,37.6,2.03,1.09,8.01,32350.09,20373.06,20409.8
0.75,26,1.72,36,37.8,2.05,1.2,8.03,32350.2,20373.08,20410
0.75,26,1.72,36,38.01,2.08,1.5,8.06,32350.5,20373.2,20410.03
0.75,37,1.88,42,27.69,3.38,16.03,5,151350.03,19117.38,19149.26
0.75,27,1.9,30,33.02,20.02,2.3,8.07,110645.3,20698.9,20732.08
0.75,26,1.96,27,56.8,26.03,2.03,15.5,235127.03,20678.19,20714.05
0.75,27,2.17,23,36,1.18,18.02,12.7,190851.02,19524.99,19555.57
0.75,30,2.2,25,31.2,16.65,2.01,6.86,81609.01,20707,20739.7
0.75,25,2.25,20,29.2,2.02,1.06,6.7,45305.06,20377.17,20416.5
0.75,27,2.35,20,24.28,25.03,3.04,15.06,100310.04,20593.7,20631.7
0.75,31,2.41,22,52.4,11.04,5,16.4,100654,19835.06,19875.4
0.75,29,2.45,20,30.02,2.3,1.7,7.07,45305.7,20377.9,20417.05
0.75,35,2.67,21,30.01,15.9,1.1,11.06,220217.1,20875.03,20910.02
0.75,65,2.67,39,25.7,17.98,29.02,9.46,150122.02,19092.88,19130.86
0.75,41,2.78,23,46.5,24.5,5.03,8.8,121037.03,20709,20749.74
0.75,41,2.95,21,30.5,9.27,34.04,13.35,135547.04,19614.05,19650.5
0.75,29,3.07,14,19.43,5.18,42.01,6.48,195900.01,20655.98,20685.58
0.75,34,3.12,16,26.8,13.04,1.1,9.4,93517.1,20420.05,20452.8
0.75,34,3.12,16,43.02,26.02,4.09,9.02,122658.09,20714.02,20753.01
0.75,28,3.15,13,41.58,20.6,3.06,11.8,220937.06,19908.5,19957.01
0.75,52,3.17,24,34.4,7.01,3.09,9.02,54518.09,20385.01,20423.01
0.75,40,3.22,18,34.8,7.05,3.4,9.06,54518.4,20385.05,20423.05
0.75,25,3.27,11,31.04,9.2,1.08,4.49,235331.08,20664.7,20694.4
0.75,33,3.36,14,22.4,9.04,2.08,4.7,62201.08,19293.09,19324.89
0.75,30,3.5,12,26.9,15.7,28.03,4.07,135735.03,19210.68,19243.84
0.75,26,3.6,10,29.08,1.9,1.03,6.58,45305.03,20377.14,20416.29
0.75,61,3.77,22,33.1,8.3,8.09,7.01,201327.09,20611.02,20639
0.75,37,3.85,13,21.83,10.05,10.01,10.43,200955.01,20577.04,20609.93
0.75,32,3.91,11,34.01,39.44,36.03,7.95,161640.03,19279.85,19320.56
0.75,26,4.25,8,19.48,19.1,5.02,6.8,120304.02,20265.03,20300.26
0.75,34,4.4,10,31.77,0.1,69.03,7.44,150616.03,19966.56,19999.45
0.75,25,4.57,7,20.03,6.6,43.07,4.8,193204.07,19799.9,19833.28
0.75,33,4.67,9,25.7,4.05,8.09,6.02,202348.09,19878.03,19915.3
0.75,37,4.7,10,36.2,23.2,24.3,7.06,162051.3,20576.07,20609.2
0.75,27,4.86,7,26.3,7.78,19.07,5.5,142533.07,19470.3,19500.29
0.75,54,4.86,14,23.78,6.82,18.01,8.17,172733.01,18494.59,18531.3
0.75,31,4.88,8,15.3,4.5,3.05,10.5,73037.05,20392,20426.4
0.75,39,4.9,10,25.4,6.84,19.03,17,154327.03,19132.37,19166.64
0.75,59,4.93,15,29.05,24.2,26.07,11.8,161914.07,19262.3,19296.88
0.75,36,5,9,20.79,15,2.06,8.5,25654.06,19224.98,19258.04
0.75,29,5.14,7,20.86,8.99,24.01,12.4,200749.01,19145.05,19180.78
0.75,29,5.14,7,36.57,5.7,28.01,9.23,195814.01,19209.89,19248.12
0.75,25,5.17,6,31.26,5.3,1.04,10.95,225503.04,20418.45,20454.9
0.75,25,5.17,6,18.36,10.54,1.03,8.97,33000.03,20547.14,20577.9
0.75,25,5.17,6,37.48,2.5,34.05,15.01,152821.05,20096.9,20133.46
0.75,30,5.29,7,30.04,2.29,26.05,11.9,142610.05,19915,19947.7
0.75,61,5.36,14,34.03,28.08,19.5,8.04,151349.5,20724.05,20763.3
0.75,44,5.4,10,41.45,21.06,35.01,9.6,164017.01,19849.75,19882.84
0.75,44,5.4,10,24,13.49,20.05,4.02,182545.05,19442.6,19475.01
0.75,40,5.44,9,23.08,13.4,2.8,12.06,230949.8,20875.4,20912.07
0.75,36,5.5,8,46.07,9.03,4.3,10.06,143819.3,20381.03,20418.09
0.75,37,5.62,8,34.01,16.04,2.07,10.05,72121.07,20409.02,20445.7
0.75,28,5.67,6,24.03,10.56,8.01,8.2,132023.01,19156.65,19190.48
0.75,28,5.67,6,24.8,7,6.05,6.6,174833.05,19262.47,19296
0.75,39,5.88,8,45.32,13.88,25.01,10.39,145823.01,18433.27,18468.8
0.75,25,6,5,39.28,4.19,63.05,11.59,140120.05,20606.5,20639.1
0.75,25,6,5,17.95,5.69,23.04,6.9,135309.04,19348.4,19383.85
0.75,30,6,6,27.9,2.39,5.02,6.01,82331.02,20060,20094.2
0.75,31,6.17,6,31.8,17.93,19.01,8.18,153047.01,20625.92,20658
0.75,37,6.29,7,17.9,12.47,15.04,6.03,163133.04,20028.7,20060.5
0.75,37,6.29,7,20.03,15,1.09,5.9,14445.09,19936.01,19967.03
0.75,32,6.33,6,50.19,25.2,33.05,7.19,194736.05,19099.01,19142.01
0.75,32,6.33,6,36.07,36.02,7.06,13.03,55112.06,19160,19194.7
0.75,27,6.4,5,33.68,12.49,17.06,5.2,184452.06,19191.5,19228.8
0.75,33,6.5,6,40.04,26.05,2.5,13.01,21653.5,20707.04,20737.4
0.75,33,6.5,6,20.79,6.5,41.05,4.4,135121.05,20211.27,20245.19
0.75,39,6.57,7,17.9,3.88,22.02,9.04,171705.02,19328.6,19360.2
0.75,28,6.6,5,34.8,17.05,4.09,7.01,102426.09,19825.6,19861.06
0.75,28,6.6,5,29.1,2.3,8.01,6.2,171103.01,19430.4,19464.09
0.75,57,6.7,10,39.69,13.57,31.05,11.38,135834.05,19511.02,19546.4
0.75,29,6.8,5,40.12,30.72,5.01,15.19,70147.01,20115.26,20147.2
0.75,29,6.8,5,38.07,22.06,6.7,15.06,103105.7,19936.08,19978.05
0.75,29,6.8,5,36.76,4.7,6.04,14.46,124107.04,19937.02,19970.8
0.75,29,6.8,5,39.6,5.04,2.09,7.07,103357.09,19246.9,19278.5
0.75,29,6.8,5,20.55,7.69,2.03,7.68,74601.03,19188.4,19222.5
0.75,35,6.83,6,43.6,13.88,10.02,6.8,101121.02,19817.23,19851.3
0.75,59,6.9,10,22.09,25.9,30.05,15.26,134326.05,19531,19568.37
0.75,31,7.2,5,22.38,10.05,13.03,14.9,181706.03,19306.28,19341
0.75,25,7.25,4,25.76,8.29,9.01,10.25,190341.01,20587.88,20623.78
0.75,25,7.25,4,43.02,28.01,2.1,10.02,5516.1,19032.02,19070.9
0.75,25,7.25,4,51.34,19.5,34.02,8.04,123634.02,18523.8,18565.17
0.75,32,7.4,5,23.68,1.87,14.04,3.8,183940.04,20037.68,20072.1
0.75,26,7.5,4,17.2,1.67,30.05,9.3,160538.05,19170.26,19203.99
0.75,33,7.6,5,61.82,7.59,71.01,10.19,160738.01,19174.12,19217.32
0.75,66,7.6,10,39.05,2.6,12.9,7.3,185355.9,20642.02,20678.07
0.75,27,7.75,4,23.03,14.6,14.05,7.5,153019.05,20536.02,20565.02
0.75,27,7.75,4,43.6,28.2,4.03,8.2,1316.03,19227.7,19264.2
0.75,28,8,4,47.6,10.05,14.06,12.5,175806.06,20561.7,20594.9
0.75,28,8,4,35.37,21.67,48.05,13.7,145908.05,19989.57,20023.9
0.75,28,8,4,32.7,22.8,2.07,14.01,105512.07,19946.38,19980.69
0.75,36,8.2,5,49.3,11.6,33.04,8.79,141429.04,19900.6,19935.95
0.75,29,8.25,4,54.4,13.08,64.07,7.9,141938.07,20491.9,20531.02
0.75,29,8.25,4,47.6,0.8,36.07,6.05,150348.07,20522.3,20560.58
0.75,51,8.29,7,58,13.02,30.09,10.06,151319.09,19975.01,20019.3
0.75,30,8.5,4,18.07,15,7.07,9.03,180828.07,19227.04,19261
0.75,31,8.75,4,37.8,18.3,3.1,13.8,102315.1,20031.01,20063.9
0.75,32,9,4,30.02,13.8,24.1,8.6,143715.1,19448.9,19481.8
0.75,45,10,5,41,16.16,53.04,5.07,141900.04,20491.01,20526.09
0.75,41,11.25,4,30.6,3,29.06,9.9,182542.06,20397.07,20433.38
0.75,93,11.33,9,34.04,7.4,15.1,8.07,172659.1,19338.03,19374.01
0.76,36,1.29,125,34.1,25.1,3.01,14.09,33358.01,20705.1,20734.1
0.76,47,1.4,118,53.8,21.9,3.2,16.01,231128.2,20663.03,20702
0.76,30,1.48,63,32.7,5.8,2.07,13.29,63820.07,20394.79,20432.01
0.76,31,1.58,53,32.48,5.76,2.03,13.25,63820.03,20394.75,20431.97
0.76,25,1.64,39,28.5,17.03,5.2,15.01,90511.2,19221,19260.02
0.76,26,1.65,40,29.6,13.78,15.03,5.97,173323.03,18469.3,18505.34
0.76,32,1.68,47,29.8,13.8,15.05,5.99,173323.05,18469.5,18505.36
0.76,27,1.77,35,33.1,5.8,2.06,7.9,54517.06,20383.8,20421.8
0.76,29,1.78,37,32.7,14.02,2.06,10.2,92122.06,20421.9,20454.5
0.76,34,1.92,37,34.4,18.02,2.9,8.1,85655.9,20691.03,20724.05
0.76,54,1.92,59,33.02,24.02,1.3,13.01,33356.3,20704.02,20733.02
0.76,54,1.92,59,33.03,24.03,1.4,13.02,33356.4,20704.03,20733.03
0.76,27,2,27,27.03,7.5,2.08,14.04,62609.08,20391.04,20430.04
0.76,26,2.44,18,70.6,11.94,41.03,12.97,140210.03,19375.6,19416.09
0.76,26,2.53,17,50.02,14.25,65.03,16.26,135038.03,20452.01,20491.9
0.76,25,2.56,16,39.9,24.07,1.5,16.06,30835.5,19088.04,19119.05
0.76,27,2.59,17,22.95,10.54,6.02,8.65,123359.02,20607.94,20644.26
0.76,29,2.71,17,34.46,7.9,25.03,6.65,140111.03,19369.64,19403.79
0.76,29,2.93,15,47.05,9.64,65.02,8.4,193708.02,19467.37,19503.26
0.76,40,3.11,19,43.3,28.99,14.06,7.7,151804.06,20729.01,20766.09
0.76,38,3.38,16,23.9,10.8,3.03,13.4,202032.03,19149.02,19186.01
0.76,81,3.38,34,36.38,10.48,5.02,5.36,222119.02,20511.44,20544.89
0.76,50,3.5,20,23.02,14.5,14.04,7.4,153019.04,20536.01,20565.01
0.76,41,3.56,16,60.04,32.03,18.05,10.01,152252.05,20737.69,20776.9
0.76,46,3.88,16,15.03,11.89,12.06,9.01,185612.06,20686.02,20716.9
0.76,33,4.3,10,34.48,8.01,25.05,6.67,140111.05,19369.66,19403.9
0.76,28,4.5,8,36.9,17.8,28.08,4.8,175237.08,18910.05,18946.99
0.76,36,4.6,10,27.5,20.8,12.06,8.6,230046.06,19751.47,19788.9
0.76,31,4.88,8,47.2,24,2.4,17.08,233420.4,18979,19015.04
0.76,35,4.89,9,21.6,7.06,29.07,10.69,155719.07,19830.9,19869.01
0.76,75,4.95,19,32.97,8.18,9.06,5.57,180501.06,19952.6,19985.8
0.76,96,5.8,20,24.18,4.05,18.03,8.66,175043.03,19679.4,19714.85
0.77,40,1.33,121,34.3,7,3.08,9.01,54518.08,20385,20423
0.77,50,1.33,150,17.03,7.06,5.07,11.7,105313.07,20392.7,20426
0.77,54,1.4,136,34.06,6.4,3.02,8.5,54518.02,20384.4,20422.4
0.77,41,1.51,80,33.2,24.2,2.02,13.1,33357.02,20704.2,20733.2
0.77,108,1.51,211,17.04,7.07,5.08,11.8,105313.08,20392.8,20426.01
0.77,43,1.52,83,16,2.4,1.1,10.8,101421.1,20863.4,20898.9
0.77,109,1.52,211,17.06,7.09,5.1,12,105313.1,20393,20426.03
0.77,56,1.56,100,53.1,21.2,3.04,15.4,231128.04,20662.6,20701.3
0.77,55,1.6,91,53.08,21.09,3.02,15.2,231128.02,20662.4,20701.1
0.77,25,1.71,35,23.07,6.1,1.4,11,43920.4,20581.8,20612.3
0.77,45,1.8,56,33.5,6.02,2.1,8.03,54517.1,20384.02,20422.02
0.77,55,2.02,54,33,24,1.1,12.9,33356.1,20704,20733
0.77,32,2.07,30,16.58,27.3,3.04,9.59,132500.04,20725.67,20761.6
0.77,31,2.24,25,24.07,7.1,2.4,12,43921.4,20582.8,20613.3
0.77,31,2.41,22,19.6,7.83,9.02,7.56,200545.02,18537.87,18567.8
0.77,26,2.44,18,33.04,8.24,8.03,6.5,201327.03,20610.78,20638.85
0.77,33,2.83,18,33.01,14.06,2.1,10.6,92122.1,20422.03,20454.9
0.77,26,2.86,14,21.9,29.02,35.06,21.02,195821.06,19005.48,19044.6
0.77,28,3,14,14.17,10.7,10.03,15.48,184746.03,18883.8,18918.4
0.77,29,3.23,13,19.2,25.8,12.01,7.74,150906.01,20718.84,20753.72
0.77,43,3.26,19,33.37,3.96,27.05,8.02,180930.05,18971.9,19008.58
0.77,25,3.5,10,25.03,1.07,1.08,16.02,35617.08,19240.01,19273.5
0.77,26,4.25,8,32.99,3,11.05,10.7,183852.05,19950.8,19983.68
0.77,30,4.33,9,36.4,1.34,15.03,6.9,153132.03,19095.8,19129.01
0.77,49,4.5,14,44.8,2.7,13.03,11.99,151220.03,20588.6,20625.47
0.77,26,4.71,7,18.84,2.69,17.02,8.16,142927.02,19269.7,19300.73
0.77,31,4.88,8,21.76,10.87,17.03,4.9,164244.03,20023,20055.02
0.77,25,5.17,6,27.83,12.04,50.01,10.08,141008.01,20068.59,20101.55
0.77,25,5.17,6,25.28,28.02,2.02,7.9,233611.02,19633.76,19673.03
0.77,52,5.33,12,46.16,13.3,7.02,18.88,70702.02,19593.02,19629.54
0.77,45,5.5,10,22.9,6.06,6.01,2.29,201749.01,18534.26,18566.9
0.77,46,5.6,10,60.7,26.3,4.06,16.5,233438.06,20676.2,20713.1
0.77,37,5.62,8,34,34.2,10.04,13.6,71232.04,19832.95,19869.87
0.77,50,6,10,26.3,0.89,16.05,4.3,152731.05,19007.66,19038.68
0.77,36,6.14,7,32.39,19.5,38.03,11.28,184505.03,19497.6,19534
0.77,31,6.17,6,61.46,15.78,57.04,16.55,140550.04,18986.27,19019.57
0.77,31,6.17,6,50.15,25.07,33.01,7.15,194736.01,19098.79,19141.7
0.77,217,6.71,38,47.67,15.02,23.06,10.02,182651.06,18921.02,18956
0.78,31,1.41,76,34.07,25.07,2.8,14.06,33357.8,20705.07,20734.07
0.78,31,1.79,39,38.02,2.09,1.6,8.07,32350.6,20373.3,20410.04
0.78,38,2.06,36,37.37,9.47,15.04,7.3,172924.04,18488.5,18524.9
0.78,32,2.39,23,28.6,17.04,5.3,15.02,90511.3,19221.01,19260.03
0.78,26,2.44,18,39.89,13.03,22.05,11.59,184416.05,19187.46,19219.28
0.78,25,2.79,14,18.8,13.19,65.02,7.94,195921.02,18535.69,18570.43
0.78,66,3.2,30,19.07,14.09,2.7,10.07,122116.7,20605.08,20641.02
0.78,29,3.23,13,56.06,31.9,20.09,9.09,152129.09,20735,20775.02
0.78,27,3.7,10,25.39,3,4.04,5.58,201923.04,19877.5,19915.01
0.78,27,4,9,34.15,5.5,5.02,6.66,110119.02,19204.4,19238.26
0.78,28,4.11,9,21.65,6.14,4.03,2.29,202147.03,18535.96,18568.02
0.78,29,4.22,9,41.57,20.5,3.05,11.7,220937.05,19908.49,19957
0.78,30,5.29,7,24.02,0.5,1.06,15.9,40522.06,19242.5,19275
0.78,32,5.57,7,34.7,20.9,18.05,9.56,145525.05,20692.9,20729
0.78,25,6,5,20.5,11.49,39.07,4.3,163215.07,20026.79,20060.09
0.78,25,6,5,71.01,22.9,7.05,21.27,123712.05,19298.01,19343.06
0.78,55,6,11,16.76,12.05,6.04,10.49,124308.04,20614.7,20649.59
0.78,31,6.17,6,32.7,6.99,12.06,10.08,154101.06,20530.18,20561.6
0.78,37,6.29,7,23.3,15.8,17.07,12.9,171905.07,19672.6,19709.4
